"Date","Latitude","Longitude","Region","Island","Site","Transect_Number","Colony_Density","Montipora_Density","Porites_Density","Tissue_Loss_Prevalence","Growth_anomalies_Prevalence","White_Syndrome_Prevalence","sst_lat","sst_lon","DHW_from_HSge1","DHW_from_HSgt0","MPSA","HotSnap","ColdSnap","WinterCondition"
2005-09-21,25.4615,-170.6836,"NWHI","Maro","R9","2",3.84,1.52,1.36,0,0,0,25.4615,-170.6836,1.1762,4.6757,0,1.5012,-4.0285,-3.771
2005-09-21,25.4713,-170.6434,"NWHI","Maro","R12","1",2.24,0.36,1.24,0,0,0,25.4713,-170.6434,0,4.5447,0,0.85772,-3.6417,-3.7527
2005-09-21,25.4713,-170.6434,"NWHI","Maro","R12","2",3.64,1,1.92,0,0,0,25.4713,-170.6434,0,4.5447,0,0.85772,-3.6417,-3.7527
2005-09-22,25.3782,-170.5675,"NWHI","Maro","22","2",5.72,2.56,2.84,0,0.111888111888112,0,25.3782,-170.5675,6.7617,8.2796,0,4.1204,0,-0.90614
2005-09-22,25.3782,-170.5675,"NWHI","Maro","22","1",4.16,1.92,1.96,0,0,0,25.3782,-170.5675,6.7617,8.2796,0,4.1204,0,-0.90614
2005-09-22,25.4171,-170.5841,"NWHI","Maro","8","2",4.76,1.76,1.28,0,0,0,25.4171,-170.5841,1.2238,3.6943,0,1.2252,0,0.70092
2005-09-22,25.4171,-170.5841,"NWHI","Maro","8","1",4.84,1.88,0.64,0,0,0,25.4171,-170.5841,1.2238,3.6943,0,1.2252,0,0.70092
2005-09-24,27.7534,-175.9488,"NWHI","Pearl_and_Hermes","R42","2",2.68,0,0.76,0,0,0,27.7534,-175.9488,0,3.7948,0.034348,0.40636,-0.14244,-6.3463
2005-09-24,27.7534,-175.9488,"NWHI","Pearl_and_Hermes","R42","1",2.24,0,1.16,0,0,0,27.7534,-175.9488,0,3.7948,0.034348,0.40636,-0.14244,-6.3463
2005-09-25,27.8391,-175.7528,"NWHI","Pearl_and_Hermes","R32","2",1.12,0,0.16,0,0,0,27.8391,-175.7528,2.4925,5.5492,0,1.5771,-1.1924,-8.3023
2005-09-25,27.8391,-175.7528,"NWHI","Pearl_and_Hermes","R32","1",0.44,0,0,0,0,0,27.8391,-175.7528,2.4925,5.5492,0,1.5771,-1.1924,-8.3023
2005-09-26,27.9578,-175.8024,"NWHI","Pearl_and_Hermes","26","1",2.52,2,0.08,0,0,0,27.9578,-175.8024,4.1322,4.8237,0.11296,2.1117,-1.2159,-8.4057
2005-09-26,27.9578,-175.8024,"NWHI","Pearl_and_Hermes","26","2",2.48,2.04,0.04,0,0.0645161290322581,0,27.9578,-175.8024,4.1322,4.8237,0.11296,2.1117,-1.2159,-8.4057
2005-09-28,28.2693,-177.3862,"NWHI","Midway","1","2",2.44,1.56,0.2,0,0,0,28.2693,-177.3862,2.2535,3.6162,0.18621,1.0021,0,5.4343
2005-09-28,28.2693,-177.3862,"NWHI","Midway","1","1",2.64,2.32,0.2,0,0,0.0606060606060606,28.2693,-177.3862,2.2535,3.6162,0.18621,1.0021,0,5.4343
2005-09-29,28.4535,-178.3443,"MHI","Kure","2","1",5.68,0,1.36,0,0,0,28.4535,-178.3443,2.3685,4.4705,0.17472,1.6582,-1.8528,-5.7541
2005-09-29,28.4535,-178.3443,"MHI","Kure","2","2",6.6,0,1.8,0,0,0,28.4535,-178.3443,2.3685,4.4705,0.17472,1.6582,-1.8528,-5.7541
2005-09-30,28.3826,-178.3248,"MHI","Kure","12","2",6.68,0,3.32,0.0239520958083832,0,0,28.3826,-178.3248,1.7089,4.0786,0.89147,1.5219,-0.56573,-2.5047
2005-09-30,28.3826,-178.3248,"MHI","Kure","12","1",3.4,0,1.6,0,0,0,28.3826,-178.3248,1.7089,4.0786,0.89147,1.5219,-0.56573,-2.5047
2006-07-27,21.3192,-157.6541,"MHI","Oahu","OAH-12","2",17.7531262939959,3.71933747412008,7.20861283643892,0,0.215982721382289,0,21.3192,-157.6541,0,0,0.36584,0,0,2.8968
2006-07-27,21.3192,-157.6541,"MHI","Oahu","OAH-12","1",15.6441198501873,3.38898876404494,7.80494382022472,0.437636761487965,0,0,21.3192,-157.6541,0,0,0.36584,0,0,2.8968
2006-07-28,22.1642,-159.2989,"MHI","Kauai","KAU-02","1",8.40648648648649,1.94594594594595,5.40972972972973,0,0,0,22.1642,-159.2989,0,0,0.26171,0,0,3.2877
2006-07-28,22.1642,-159.2989,"MHI","Kauai","KAU-02","2",8.48642857142857,2.18,5.60571428571429,0,0,0,22.1642,-159.2989,0,0,0.26171,0,0,3.2877
2006-07-28,22.2265,-159.5646,"MHI","Kauai","KAU-13","2",17.0432876712329,10.3758904109589,0.473424657534247,0,0,0,22.2265,-159.5646,0,0,0.35658,0,0,3.7323
2006-07-28,22.2265,-159.5646,"MHI","Kauai","KAU-13","1",14.221488372093,7.20167441860465,1.05479069767442,0.255754475703325,1.53452685421995,0,22.2265,-159.5646,0,0,0.35658,0,0,3.7323
2006-07-28,22.2306,-159.4054,"MHI","Kauai","KAU-03","1",10.4709278350515,8.87752577319588,1.2519587628866,0,0,0,22.2306,-159.4054,0,0.085516,0.36779,0,0,3.2076
2006-07-28,22.2306,-159.4054,"MHI","Kauai","KAU-03","2",9.52,8.32,0.92,0,0,0,22.2306,-159.4054,0,0.085516,0.36779,0,0,3.2076
2006-07-29,21.1861,-157.2534,"MHI","Molokai","MOL-05","1",8.47,0.183333333333333,5.97666666666667,0,0.432900432900433,0,21.1861,-157.2534,0,0,0.44204,0,-0.34794,-0.15592
2006-07-29,21.1861,-157.2534,"MHI","Molokai","MOL-05","2",7.61762711864407,0.359322033898305,4.77898305084746,0,0,0,21.1861,-157.2534,0,0,0.44204,0,-0.34794,-0.15592
2006-07-30,20.9869,-156.5269,"MHI","Maui","MAI-10","2",8.81082352941177,1.00376470588235,7.02635294117647,0,1.68776371308017,0,20.9869,-156.5269,0,0,0.046692,0,0,6.0673
2006-07-30,20.9869,-156.5269,"MHI","Maui","MAI-10","1",13.2162711864407,2.28,8.11525423728814,0.87719298245614,0.292397660818713,0,20.9869,-156.5269,0,0,0.046692,0,0,6.0673
2006-07-30,21.0023,-156.5483,"MHI","Maui","MAI-11","1",14.9755011135857,5.84409799554566,7.19554565701559,1.46341463414634,0,0,21.0023,-156.5483,0,0,0.14403,0,0,5.8092
2006-07-30,21.0023,-156.5483,"MHI","Maui","MAI-11","2",14.4637974683544,4.75139240506329,7.30177215189873,0.483091787439614,0.241545893719807,0,21.0023,-156.5483,0,0,0.14403,0,0,5.8092
2006-07-30,21.0306,-156.59,"MHI","Maui","MAI-12","2",16.4689932885906,8.79114093959732,4.95221476510067,0,0,0,21.0306,-156.59,0,0,0.14624,0,0,6.1396
2006-07-30,21.0306,-156.59,"MHI","Maui","MAI-12","1",12.6768181818182,5.95886363636364,4.85818181818182,0,0.898203592814371,0,21.0306,-156.59,0,0,0.14624,0,0,6.1396
2006-07-31,20.62,-156.1417,"MHI","Maui","MAI-15","2",12.4899716713881,0.677167138810198,5.98164305949008,0,0,0,20.62,-156.1417,0,0,0.27118,0,0,9.403
2006-07-31,20.62,-156.1417,"MHI","Maui","MAI-15","1",14.7237894736842,2.16526315789474,7.67684210526316,0,0,0,20.62,-156.1417,0,0,0.27118,0,0,9.403
2006-07-31,20.6597,-156.0411,"MHI","Maui","MAI-14","2",10.2413740458015,2.49114503816794,6.56396946564885,0,0,0,20.6597,-156.0411,0,0,0.18425,0,0,9.5597
2006-07-31,20.6597,-156.0411,"MHI","Maui","MAI-14","1",11.64,2.88,7.08,0,0,0,20.6597,-156.0411,0,0,0.18425,0,0,9.5597
2006-07-31,20.7456,-155.9813,"MHI","Maui","MAI-13","2",11.04,5.04,4.4,0,0,0,20.7456,-155.9813,0,0,0.1674,0,0,9.2073
2006-07-31,20.7456,-155.9813,"MHI","Maui","MAI-13","1",8.79487179487179,3.66153846153846,3.44615384615385,0,0,0,20.7456,-155.9813,0,0,0.1674,0,0,9.2073
2006-08-01,20.5801,-156.343,"MHI","Maui","MAI-17","1",17.8185542168675,0.491807228915663,16.9484337349398,0,1.06157112526539,0,20.5801,-156.343,0,0,0.32647,0,0,3.4948
2006-08-01,20.5801,-156.343,"MHI","Maui","MAI-17","2",15.0031408775982,0.335057736720554,14.4819399538106,0,1.48883374689826,0,20.5801,-156.343,0,0,0.32647,0,0,3.4948
2006-08-01,20.5926,-156.2797,"MHI","Maui","MAI-16","1",12.265269121813,1.08113314447592,10.848611898017,0,2.12765957446809,0,20.5926,-156.2797,0,0,0.40244,0,0,4.5169
2006-08-01,20.5926,-156.2797,"MHI","Maui","MAI-16","2",10.9122257053292,0.147962382445141,10.505329153605,0,1.35593220338983,0,20.5926,-156.2797,0,0,0.40244,0,0,4.5169
2006-08-01,20.6235,-156.1782,"MHI","Maui","MAI-03","2",10.965034965035,0.900699300699301,8.96783216783217,0,0,0,20.6235,-156.1782,0,0,0.17844,0,0,4.6239
2006-08-01,20.6235,-156.1782,"MHI","Maui","MAI-03","1",18.1207843137255,2.18562091503268,13.2329411764706,0,0,0,20.6235,-156.1782,0,0,0.17844,0,0,4.6239
2006-08-02,20.1924,-155.7034,"MHI","Hawaii","HAW-20","2",7.60183673469388,1.93,4.52959183673469,0,0,0,20.1924,-155.7034,0,0,0.4502,0,0,3.4649
2006-08-02,20.1924,-155.7034,"MHI","Hawaii","HAW-20","1",9.04,2.64,5.2,0,0,0,20.1924,-155.7034,0,0,0.4502,0,0,3.4649
2006-08-02,20.2472,-155.7766,"MHI","Hawaii","HAW-21","2",12.64,3.92,5.8,0,0,0,20.2472,-155.7766,0,0,0.5463,0,0,0.54233
2006-08-02,20.2472,-155.7766,"MHI","Hawaii","HAW-21","1",16.0808823529412,3.29558823529412,9.88676470588235,0,0,0,20.2472,-155.7766,0,0,0.5463,0,0,0.54233
2006-08-02,20.267,-155.848,"MHI","Hawaii","HAW-32","1",8.72160714285714,0.82875,7.57714285714286,0,0.452488687782805,0,20.267,-155.848,0,0,0.63189,0,-0.15155,0.95189
2006-08-02,20.267,-155.848,"MHI","Hawaii","HAW-32","2",11.5212244897959,0.435510204081633,11.0065306122449,0,0.343642611683849,0,20.267,-155.848,0,0,0.63189,0,-0.15155,0.95189
2006-08-03,18.9686,-155.7309,"MHI","Hawaii","HAW-22","1",14.1239452054795,1.49501369863014,11.1339178082192,0,0,0,18.9686,-155.7309,0,0,0.39251,0,0,2.0474
2006-08-03,18.9686,-155.7309,"MHI","Hawaii","HAW-22","2",14.8146192893401,4.61502538071066,6.20507614213198,0,0,0,18.9686,-155.7309,0,0,0.39251,0,0,2.0474
2006-08-03,19.0062,-155.7963,"MHI","Hawaii","HAW-23","1",8.80159292035398,1.06566371681416,6.59132743362832,0,0,0,19.0062,-155.7963,0,0,0.33721,0,-0.17903,1.4124
2006-08-03,19.0062,-155.7963,"MHI","Hawaii","HAW-23","2",7.66679069767442,0.188837209302326,7.10027906976744,0,0.492610837438424,0,19.0062,-155.7963,0,0,0.33721,0,-0.17903,1.4124
2006-08-03,19.0383,-155.8826,"MHI","Hawaii","HAW-24","1",13.7289750692521,2.41817174515235,7.8005540166205,0,0,0,19.0383,-155.8826,0,0,0.46827,0,0,2.0953
2006-08-04,20.7412,-156.8758,"MHI","Lanai","LAN-05","1",20.2322486288848,4.50032906764168,14.8087751371115,0,0.570342205323194,0,20.7412,-156.8758,0,0,0.3495,0,-0.071123,-1.3467
2006-08-04,20.7412,-156.8758,"MHI","Lanai","LAN-05","2",17.9908661417323,4.17779527559055,12.5710236220472,0,0.836820083682008,0,20.7412,-156.8758,0,0,0.3495,0,-0.071123,-1.3467
2006-08-04,20.78,-156.8203,"MHI","Lanai","LAN-04","1",22.6897461928934,13.0103553299492,8.22944162436548,0,0.345423143350604,0,20.78,-156.8203,0,0,0.38169,0,-0.12714,-1.178
2006-08-04,20.78,-156.8203,"MHI","Lanai","LAN-04","2",34.161662817552,18.6300230946882,14.5782909930716,0,0.116279069767442,0,20.78,-156.8203,0,0,0.38169,0,-0.12714,-1.178
2006-08-04,20.923,-156.9094,"MHI","Lanai","LAN-08","1",1.72861538461538,0.587076923076923,1.04369230769231,0,1.88679245283019,0,20.923,-156.9094,0,0,0.27044,0,0,-1.1802
2006-08-04,20.923,-156.9094,"MHI","Lanai","LAN-08","2",5.16266666666667,3.05066666666667,1.32977777777778,0,0,0,20.923,-156.9094,0,0,0.27044,0,0,-1.1802
2006-08-05,20.7337,-156.9213,"MHI","Lanai","LAN-06","2",16.8473804100228,2.23325740318907,13.2428246013667,0,0,0,20.7337,-156.9213,0,0,0.32073,0,-0.37135,-1.526
2006-08-05,20.7337,-156.9213,"MHI","Lanai","LAN-06","1",13.4645901639344,1.49606557377049,11.3547540983607,0,0.854700854700855,0,20.7337,-156.9213,0,0,0.32073,0,-0.37135,-1.526
2006-08-05,20.7751,-156.9897,"MHI","Lanai","LAN-03","2",21.0847145488029,2.99521178637201,16.5918968692449,0,0.186915887850467,0,20.7751,-156.9897,0,0,0.13866,0,-1.0225,-3.5284
2006-08-05,20.7751,-156.9897,"MHI","Lanai","LAN-03","1",17.3614479638009,2.18009049773756,14.0714932126697,0,0,0,20.7751,-156.9897,0,0,0.13866,0,-1.0225,-3.5284
2006-08-05,20.8706,-156.8348,"MHI","Lanai","LAN-07","1",17.56,11.24,5.96,0,0,0,20.8706,-156.8348,0,0,0.2998,0,-0.086418,-0.79913
2006-08-05,20.8706,-156.8348,"MHI","Lanai","LAN-07","2",20.85,11.6,9.05,0,0,0,20.8706,-156.8348,0,0,0.2998,0,-0.086418,-0.79913
2006-08-07,21.2864,-158.0405,"MHI","Oahu","OAH-13","1",3.72,0.5,2.34,0,0,0,21.2864,-158.0405,0,0,0.61374,0,0,3.1959
2006-08-09,21.8167,-160.1859,"MHI","Niihau","NII-03","2",0.48,0,0.04,0,0,0,21.8167,-160.1859,0,0,0.39822,0,0,7.5071
2006-08-09,21.8167,-160.1859,"MHI","Niihau","NII-03","1",0.36,0.04,0.08,0,0,0,21.8167,-160.1859,0,0,0.39822,0,0,7.5071
2006-08-09,21.952,-160.0624,"MHI","Niihau","NII-01","1",4.78081081081081,0.215675675675676,2.40837837837838,0,0,0,21.952,-160.0624,0,0,0.35058,0,0,9.0796
